BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Title,Description,RDataClass,DispatchClass,ResourceName
3.4,MicrosporidiaDB-28_AalgeraePRA339,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/AalgeraePRA339/gff/data/MicrosporidiaDB-28_AalgeraePRA339.gff,28,Anncaliia algerae PRA339,1288291,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Anncaliia algerae PRA339,MicrosporidiaDB 28 annotations for Anncaliia algerae PRA339,OrgDb,SQLiteFile,MicrosporidiaDB-28_AalgeraePRA339.rda
3.4,AmoebaDB-28_AcastellaniiNeff,GFF,http://AmoebaDB.org/common/downloads/Current_Release/AcastellaniiNeff/gff/data/AmoebaDB-28_AcastellaniiNeff.gff,28,Acanthamoeba castellanii str. Neff,1257118,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Acanthamoeba castellanii str. Neff,AmoebaDB 28 annotations for Acanthamoeba castellanii str. Neff,OrgDb,SQLiteFile,AmoebaDB-28_AcastellaniiNeff.rda
3.4,PiroplasmaDB-28_BbovisT2Bo,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/BbovisT2Bo/gff/data/PiroplasmaDB-28_BbovisT2Bo.gff,28,Babesia bovis T2Bo,484906,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Babesia bovis T2Bo,PiroplasmaDB 28 annotations for Babesia bovis T2Bo,OrgDb,SQLiteFile,PiroplasmaDB-28_BbovisT2Bo.rda
3.4,PiroplasmaDB-28_BmicrotiRI,GFF,http://PiroplasmaDB.org/common/downloads/Current_Release/BmicrotiRI/gff/data/PiroplasmaDB-28_BmicrotiRI.gff,28,Babesia microti strain RI,1133968,TRUE,PiroplasmaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Babesia microti strain RI,PiroplasmaDB 28 annotations for Babesia microti strain RI,OrgDb,SQLiteFile,PiroplasmaDB-28_BmicrotiRI.rda
3.4,CryptoDB-28_ChominisTU502,GFF,http://CryptoDB.org/common/downloads/Current_Release/ChominisTU502/gff/data/CryptoDB-28_ChominisTU502.gff,28,Cryptosporidium hominis TU502,353151,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Cryptosporidium hominis TU502,CryptoDB 28 annotations for Cryptosporidium hominis TU502,OrgDb,SQLiteFile,CryptoDB-28_ChominisTU502.rda
3.4,CryptoDB-28_CmurisRN66,GFF,http://CryptoDB.org/common/downloads/Current_Release/CmurisRN66/gff/data/CryptoDB-28_CmurisRN66.gff,28,Cryptosporidium muris RN66,441375,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Cryptosporidium muris RN66,CryptoDB 28 annotations for Cryptosporidium muris RN66,OrgDb,SQLiteFile,CryptoDB-28_CmurisRN66.rda
3.4,CryptoDB-28_CparvumIowaII,GFF,http://CryptoDB.org/common/downloads/Current_Release/CparvumIowaII/gff/data/CryptoDB-28_CparvumIowaII.gff,28,Cryptosporidium parvum Iowa II,353152,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Cryptosporidium parvum Iowa II,CryptoDB 28 annotations for Cryptosporidium parvum Iowa II,OrgDb,SQLiteFile,CryptoDB-28_CparvumIowaII.rda
3.4,CryptoDB-28_CveliaCCMP2878,GFF,http://CryptoDB.org/common/downloads/Current_Release/CveliaCCMP2878/gff/data/CryptoDB-28_CveliaCCMP2878.gff,28,Chromera velia CCMP2878,1169474,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Chromera velia CCMP2878,CryptoDB 28 annotations for Chromera velia CCMP2878,OrgDb,SQLiteFile,CryptoDB-28_CveliaCCMP2878.rda
3.4,MicrosporidiaDB-28_EaedisUSNM41457,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EaedisUSNM41457/gff/data/MicrosporidiaDB-28_EaedisUSNM41457.gff,28,Edhazardia aedis USNM 41457,1003232,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Edhazardia aedis USNM 41457,MicrosporidiaDB 28 annotations for Edhazardia aedis USNM 41457,OrgDb,SQLiteFile,MicrosporidiaDB-28_EaedisUSNM41457.rda
3.4,MicrosporidiaDB-28_EbieneusiH348,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EbieneusiH348/gff/data/MicrosporidiaDB-28_EbieneusiH348.gff,28,Enterocytozoon bieneusi H348,481877,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Enterocytozoon bieneusi H348,MicrosporidiaDB 28 annotations for Enterocytozoon bieneusi H348,OrgDb,SQLiteFile,MicrosporidiaDB-28_EbieneusiH348.rda
3.4,MicrosporidiaDB-28_EcuniculiEC1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EcuniculiEC1/gff/data/MicrosporidiaDB-28_EcuniculiEC1.gff,28,Encephalitozoon cuniculi EC1,986730,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon cuniculi EC1,MicrosporidiaDB 28 annotations for Encephalitozoon cuniculi EC1,OrgDb,SQLiteFile,MicrosporidiaDB-28_EcuniculiEC1.rda
3.4,MicrosporidiaDB-28_EcuniculiEC2,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EcuniculiEC2/gff/data/MicrosporidiaDB-28_EcuniculiEC2.gff,28,Encephalitozoon cuniculi EC2,989654,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon cuniculi EC2,MicrosporidiaDB 28 annotations for Encephalitozoon cuniculi EC2,OrgDb,SQLiteFile,MicrosporidiaDB-28_EcuniculiEC2.rda
3.4,MicrosporidiaDB-28_EcuniculiEC3,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EcuniculiEC3/gff/data/MicrosporidiaDB-28_EcuniculiEC3.gff,28,Encephalitozoon cuniculi EC3,989655,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon cuniculi EC3,MicrosporidiaDB 28 annotations for Encephalitozoon cuniculi EC3,OrgDb,SQLiteFile,MicrosporidiaDB-28_EcuniculiEC3.rda
3.4,MicrosporidiaDB-28_EcuniculiGBM1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EcuniculiGBM1/gff/data/MicrosporidiaDB-28_EcuniculiGBM1.gff,28,Encephalitozoon cuniculi GB-M1,284813,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon cuniculi GB-M1,MicrosporidiaDB 28 annotations for Encephalitozoon cuniculi GB-M1,OrgDb,SQLiteFile,MicrosporidiaDB-28_EcuniculiGBM1.rda
3.4,AmoebaDB-28_EdisparSAW760,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EdisparSAW760/gff/data/AmoebaDB-28_EdisparSAW760.gff,28,Entamoeba dispar SAW760,370354,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba dispar SAW760,AmoebaDB 28 annotations for Entamoeba dispar SAW760,OrgDb,SQLiteFile,AmoebaDB-28_EdisparSAW760.rda
3.4,MicrosporidiaDB-28_EhellemATCC50504,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EhellemATCC50504/gff/data/MicrosporidiaDB-28_EhellemATCC50504.gff,28,Encephalitozoon hellem ATCC 50504,907965,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon hellem ATCC 50504,MicrosporidiaDB 28 annotations for Encephalitozoon hellem ATCC 50504,OrgDb,SQLiteFile,MicrosporidiaDB-28_EhellemATCC50504.rda
3.4,AmoebaDB-28_EhistolyticaHM1IMSS,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS/gff/data/AmoebaDB-28_EhistolyticaHM1IMSS.gff,28,Entamoeba histolytica HM-1:IMSS,294381,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba histolytica HM-1:IMSS,AmoebaDB 28 annotations for Entamoeba histolytica HM-1:IMSS,OrgDb,SQLiteFile,AmoebaDB-28_EhistolyticaHM1IMSS.rda
3.4,AmoebaDB-28_EhistolyticaHM1IMSS-A,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS-A/gff/data/AmoebaDB-28_EhistolyticaHM1IMSS-A.gff,28,Entamoeba histolytica HM-1:IMSS-A,885318,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba histolytica HM-1:IMSS-A,AmoebaDB 28 annotations for Entamoeba histolytica HM-1:IMSS-A,OrgDb,SQLiteFile,AmoebaDB-28_EhistolyticaHM1IMSS-A.rda
3.4,AmoebaDB-28_EhistolyticaHM1IMSS-B,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM1IMSS-B/gff/data/AmoebaDB-28_EhistolyticaHM1IMSS-B.gff,28,Entamoeba histolytica HM-1:IMSS-B,885319,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba histolytica HM-1:IMSS-B,AmoebaDB 28 annotations for Entamoeba histolytica HM-1:IMSS-B,OrgDb,SQLiteFile,AmoebaDB-28_EhistolyticaHM1IMSS-B.rda
3.4,AmoebaDB-28_EhistolyticaHM3IMSS,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaHM3IMSS/gff/data/AmoebaDB-28_EhistolyticaHM3IMSS.gff,28,Entamoeba histolytica HM-3:IMSS,885315,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba histolytica HM-3:IMSS,AmoebaDB 28 annotations for Entamoeba histolytica HM-3:IMSS,OrgDb,SQLiteFile,AmoebaDB-28_EhistolyticaHM3IMSS.rda
3.4,AmoebaDB-28_EhistolyticaKU27,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EhistolyticaKU27/gff/data/AmoebaDB-28_EhistolyticaKU27.gff,28,Entamoeba histolytica KU27,885311,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba histolytica KU27,AmoebaDB 28 annotations for Entamoeba histolytica KU27,OrgDb,SQLiteFile,AmoebaDB-28_EhistolyticaKU27.rda
3.4,MicrosporidiaDB-28_EintestinalisATCC50506,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EintestinalisATCC50506/gff/data/MicrosporidiaDB-28_EintestinalisATCC50506.gff,28,Encephalitozoon intestinalis ATCC 50506,876142,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon intestinalis ATCC 50506,MicrosporidiaDB 28 annotations for Encephalitozoon intestinalis ATCC 50506,OrgDb,SQLiteFile,MicrosporidiaDB-28_EintestinalisATCC50506.rda
3.4,AmoebaDB-28_EinvadensIP1,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EinvadensIP1/gff/data/AmoebaDB-28_EinvadensIP1.gff,28,Entamoeba invadens IP1,370355,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba invadens IP1,AmoebaDB 28 annotations for Entamoeba invadens IP1,OrgDb,SQLiteFile,AmoebaDB-28_EinvadensIP1.rda
3.4,AmoebaDB-28_EnuttalliP19,GFF,http://AmoebaDB.org/common/downloads/Current_Release/EnuttalliP19/gff/data/AmoebaDB-28_EnuttalliP19.gff,28,Entamoeba nuttalli P19,1076696,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Entamoeba nuttalli P19,AmoebaDB 28 annotations for Entamoeba nuttalli P19,OrgDb,SQLiteFile,AmoebaDB-28_EnuttalliP19.rda
3.4,MicrosporidiaDB-28_EromaleaeSJ2008,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/EromaleaeSJ2008/gff/data/MicrosporidiaDB-28_EromaleaeSJ2008.gff,28,Encephalitozoon romaleae SJ-2008,1178016,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Encephalitozoon romaleae SJ-2008,MicrosporidiaDB 28 annotations for Encephalitozoon romaleae SJ-2008,OrgDb,SQLiteFile,MicrosporidiaDB-28_EromaleaeSJ2008.rda
3.4,ToxoDB-28_EtenellaHoughton,GFF,http://ToxoDB.org/common/downloads/Current_Release/EtenellaHoughton/gff/data/ToxoDB-28_EtenellaHoughton.gff,28,Eimeria tenella strain Houghton,413949,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Eimeria tenella strain Houghton,ToxoDB 28 annotations for Eimeria tenella strain Houghton,OrgDb,SQLiteFile,ToxoDB-28_EtenellaHoughton.rda
3.4,GiardiaDB-28_GintestinalisAssemblageA,GFF,http://GiardiaDB.org/common/downloads/Current_Release/GintestinalisAssemblageA/gff/data/GiardiaDB-28_GintestinalisAssemblageA.gff,28,Giardia Assemblage A isolate WB,184922,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Giardia Assemblage A isolate WB,GiardiaDB 28 annotations for Giardia Assemblage A isolate WB,OrgDb,SQLiteFile,GiardiaDB-28_GintestinalisAssemblageA.rda
3.4,GiardiaDB-28_GintestinalisAssemblageB,GFF,http://GiardiaDB.org/common/downloads/Current_Release/GintestinalisAssemblageB/gff/data/GiardiaDB-28_GintestinalisAssemblageB.gff,28,Giardia Assemblage B isolate GS,598745,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Giardia Assemblage B isolate GS,GiardiaDB 28 annotations for Giardia Assemblage B isolate GS,OrgDb,SQLiteFile,GiardiaDB-28_GintestinalisAssemblageB.rda
3.4,GiardiaDB-28_GintestinalisAssemblageE,GFF,http://GiardiaDB.org/common/downloads/Current_Release/GintestinalisAssemblageE/gff/data/GiardiaDB-28_GintestinalisAssemblageE.gff,28,Giardia Assemblage E isolate P15,658858,TRUE,GiardiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Giardia Assemblage E isolate P15,GiardiaDB 28 annotations for Giardia Assemblage E isolate P15,OrgDb,SQLiteFile,GiardiaDB-28_GintestinalisAssemblageE.rda
3.4,TriTrypDB-28_LaethiopicaL147,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LaethiopicaL147/gff/data/TriTrypDB-28_LaethiopicaL147.gff,28,Leishmania aethiopica L147,1206056,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania aethiopica L147,TriTrypDB 28 annotations for Leishmania aethiopica L147,OrgDb,SQLiteFile,TriTrypDB-28_LaethiopicaL147.rda
3.4,TriTrypDB-28_LbraziliensisMHOMBR75M2903,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LbraziliensisMHOMBR75M2903/gff/data/TriTrypDB-28_LbraziliensisMHOMBR75M2903.gff,28,Leishmania braziliensis MHOM/BR/75/M2903,1295825,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania braziliensis MHOM/BR/75/M2903,TriTrypDB 28 annotations for Leishmania braziliensis MHOM/BR/75/M2903,OrgDb,SQLiteFile,TriTrypDB-28_LbraziliensisMHOMBR75M2903.rda
3.4,TriTrypDB-28_LbraziliensisMHOMBR75M2904,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LbraziliensisMHOMBR75M2904/gff/data/TriTrypDB-28_LbraziliensisMHOMBR75M2904.gff,28,Leishmania braziliensis MHOM/BR/75/M2904,420245,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania braziliensis MHOM/BR/75/M2904,TriTrypDB 28 annotations for Leishmania braziliensis MHOM/BR/75/M2904,OrgDb,SQLiteFile,TriTrypDB-28_LbraziliensisMHOMBR75M2904.rda
3.4,TriTrypDB-28_LdonovaniBPK282A1,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LdonovaniBPK282A1/gff/data/TriTrypDB-28_LdonovaniBPK282A1.gff,28,Leishmania donovani BPK282A1,981087,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania donovani BPK282A1,TriTrypDB 28 annotations for Leishmania donovani BPK282A1,OrgDb,SQLiteFile,TriTrypDB-28_LdonovaniBPK282A1.rda
3.4,TriTrypDB-28_LinfantumJPCM5,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LinfantumJPCM5/gff/data/TriTrypDB-28_LinfantumJPCM5.gff,28,Leishmania infantum JPCM5,435258,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania infantum JPCM5,TriTrypDB 28 annotations for Leishmania infantum JPCM5,OrgDb,SQLiteFile,TriTrypDB-28_LinfantumJPCM5.rda
3.4,TriTrypDB-28_LmajorFriedlin,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LmajorFriedlin/gff/data/TriTrypDB-28_LmajorFriedlin.gff,28,Leishmania major strain Friedlin,347515,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania major strain Friedlin,TriTrypDB 28 annotations for Leishmania major strain Friedlin,OrgDb,SQLiteFile,TriTrypDB-28_LmajorFriedlin.rda
3.4,TriTrypDB-28_LmajorLV39c5,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LmajorLV39c5/gff/data/TriTrypDB-28_LmajorLV39c5.gff,28,Leishmania major strain LV39c5,860569,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania major strain LV39c5,TriTrypDB 28 annotations for Leishmania major strain LV39c5,OrgDb,SQLiteFile,TriTrypDB-28_LmajorLV39c5.rda
3.4,TriTrypDB-28_LmajorSD75.1,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LmajorSD75.1/gff/data/TriTrypDB-28_LmajorSD75.1.gff,28,Leishmania major strain SD 75.1,860570,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania major strain SD 75.1,TriTrypDB 28 annotations for Leishmania major strain SD 75.1,OrgDb,SQLiteFile,TriTrypDB-28_LmajorSD75.1.rda
3.4,TriTrypDB-28_LmexicanaMHOMGT2001U1103,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LmexicanaMHOMGT2001U1103/gff/data/TriTrypDB-28_LmexicanaMHOMGT2001U1103.gff,28,Leishmania mexicana MHOM/GT/2001/U1103,929439,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania mexicana MHOM/GT/2001/U1103,TriTrypDB 28 annotations for Leishmania mexicana MHOM/GT/2001/U1103,OrgDb,SQLiteFile,TriTrypDB-28_LmexicanaMHOMGT2001U1103.rda
3.4,TriTrypDB-28_LpanamensisMHOMCOL81L13,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LpanamensisMHOMCOL81L13/gff/data/TriTrypDB-28_LpanamensisMHOMCOL81L13.gff,28,Leishmania panamensis MHOM/COL/81/L13,1295824,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania panamensis MHOM/COL/81/L13,TriTrypDB 28 annotations for Leishmania panamensis MHOM/COL/81/L13,OrgDb,SQLiteFile,TriTrypDB-28_LpanamensisMHOMCOL81L13.rda
3.4,TriTrypDB-28_LspMARLEM2494,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LspMARLEM2494/gff/data/TriTrypDB-28_LspMARLEM2494.gff,28,Leishmania sp. MAR LEM2494,1303197,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania sp. MAR LEM2494,TriTrypDB 28 annotations for Leishmania sp. MAR LEM2494,OrgDb,SQLiteFile,TriTrypDB-28_LspMARLEM2494.rda
3.4,TriTrypDB-28_LtropicaL590,GFF,http://TriTrypDB.org/common/downloads/Current_Release/LtropicaL590/gff/data/TriTrypDB-28_LtropicaL590.gff,28,Leishmania tropica L590,1206058,TRUE,TriTrypDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Leishmania tropica L590,TriTrypDB 28 annotations for Leishmania tropica L590,OrgDb,SQLiteFile,TriTrypDB-28_LtropicaL590.rda
3.4,MicrosporidiaDB-28_NbombycisCQ1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NbombycisCQ1/gff/data/MicrosporidiaDB-28_NbombycisCQ1.gff,28,Nosema bombycis CQ1,578461,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nosema bombycis CQ1,MicrosporidiaDB 28 annotations for Nosema bombycis CQ1,OrgDb,SQLiteFile,MicrosporidiaDB-28_NbombycisCQ1.rda
3.4,ToxoDB-28_NcaninumLIV,GFF,http://ToxoDB.org/common/downloads/Current_Release/NcaninumLIV/gff/data/ToxoDB-28_NcaninumLIV.gff,28,Neospora caninum Liverpool,572307,TRUE,ToxoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Neospora caninum Liverpool,ToxoDB 28 annotations for Neospora caninum Liverpool,OrgDb,SQLiteFile,ToxoDB-28_NcaninumLIV.rda
3.4,MicrosporidiaDB-28_NceranaeBRL01,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NceranaeBRL01/gff/data/MicrosporidiaDB-28_NceranaeBRL01.gff,28,Nosema ceranae BRL01,578460,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nosema ceranae BRL01,MicrosporidiaDB 28 annotations for Nosema ceranae BRL01,OrgDb,SQLiteFile,MicrosporidiaDB-28_NceranaeBRL01.rda
3.4,MicrosporidiaDB-28_NematocidaSp1ERTm2,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NematocidaSp1ERTm2/gff/data/MicrosporidiaDB-28_NematocidaSp1ERTm2.gff,28,Nematocida sp. 1 ERTm2,944018,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nematocida sp. 1 ERTm2,MicrosporidiaDB 28 annotations for Nematocida sp. 1 ERTm2,OrgDb,SQLiteFile,MicrosporidiaDB-28_NematocidaSp1ERTm2.rda
3.4,MicrosporidiaDB-28_NparisiiERTm1,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm1/gff/data/MicrosporidiaDB-28_NparisiiERTm1.gff,28,Nematocida parisii ERTm1,881290,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nematocida parisii ERTm1,MicrosporidiaDB 28 annotations for Nematocida parisii ERTm1,OrgDb,SQLiteFile,MicrosporidiaDB-28_NparisiiERTm1.rda
3.4,MicrosporidiaDB-28_NparisiiERTm3,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/NparisiiERTm3/gff/data/MicrosporidiaDB-28_NparisiiERTm3.gff,28,Nematocida parisii ERTm3,935791,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nematocida parisii ERTm3,MicrosporidiaDB 28 annotations for Nematocida parisii ERTm3,OrgDb,SQLiteFile,MicrosporidiaDB-28_NparisiiERTm3.rda
3.4,MicrosporidiaDB-28_Nsp1ERTm6,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/Nsp1ERTm6/gff/data/MicrosporidiaDB-28_Nsp1ERTm6.gff,28,Nematocida sp. 1 ERTm6,1138374,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Nematocida sp. 1 ERTm6,MicrosporidiaDB 28 annotations for Nematocida sp. 1 ERTm6,OrgDb,SQLiteFile,MicrosporidiaDB-28_Nsp1ERTm6.rda
3.4,MicrosporidiaDB-28_OcolligataOC4,GFF,http://MicrosporidiaDB.org/common/downloads/Current_Release/OcolligataOC4/gff/data/MicrosporidiaDB-28_OcolligataOC4.gff,28,Ordospora colligata OC4,1354746,TRUE,MicrosporidiaDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Ordospora colligata OC4,MicrosporidiaDB 28 annotations for Ordospora colligata OC4,OrgDb,SQLiteFile,MicrosporidiaDB-28_OcolligataOC4.rda
3.4,PlasmoDB-28_PbergheiANKA,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PbergheiANKA/gff/data/PlasmoDB-28_PbergheiANKA.gff,28,Plasmodium berghei ANKA,5823,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium berghei ANKA,PlasmoDB 28 annotations for Plasmodium berghei ANKA,OrgDb,SQLiteFile,PlasmoDB-28_PbergheiANKA.rda
3.4,PlasmoDB-28_Pchabaudichabaudi,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pchabaudichabaudi/gff/data/PlasmoDB-28_Pchabaudichabaudi.gff,28,Plasmodium chabaudi chabaudi,31271,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium chabaudi chabaudi,PlasmoDB 28 annotations for Plasmodium chabaudi chabaudi,OrgDb,SQLiteFile,PlasmoDB-28_Pchabaudichabaudi.rda
3.4,PlasmoDB-28_PcynomolgiB,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PcynomolgiB/gff/data/PlasmoDB-28_PcynomolgiB.gff,28,Plasmodium cynomolgi strain B,1120755,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium cynomolgi strain B,PlasmoDB 28 annotations for Plasmodium cynomolgi strain B,OrgDb,SQLiteFile,PlasmoDB-28_PcynomolgiB.rda
3.4,PlasmoDB-28_Pfalciparum3D7,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pfalciparum3D7/gff/data/PlasmoDB-28_Pfalciparum3D7.gff,28,Plasmodium falciparum 3D7,36329,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium falciparum 3D7,PlasmoDB 28 annotations for Plasmodium falciparum 3D7,OrgDb,SQLiteFile,PlasmoDB-28_Pfalciparum3D7.rda
3.4,PlasmoDB-28_PknowlesiH,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PknowlesiH/gff/data/PlasmoDB-28_PknowlesiH.gff,28,Plasmodium knowlesi strain H,5851,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium knowlesi strain H,PlasmoDB 28 annotations for Plasmodium knowlesi strain H,OrgDb,SQLiteFile,PlasmoDB-28_PknowlesiH.rda
3.4,PlasmoDB-28_PvivaxSal1,GFF,http://PlasmoDB.org/common/downloads/Current_Release/PvivaxSal1/gff/data/PlasmoDB-28_PvivaxSal1.gff,28,Plasmodium vivax Sal-1,126793,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium vivax Sal-1,PlasmoDB 28 annotations for Plasmodium vivax Sal-1,OrgDb,SQLiteFile,PlasmoDB-28_PvivaxSal1.rda
3.4,PlasmoDB-28_Pyoeliiyoelii17XNL,GFF,http://PlasmoDB.org/common/downloads/Current_Release/Pyoeliiyoelii17XNL/gff/data/PlasmoDB-28_Pyoeliiyoelii17XNL.gff,28,Plasmodium yoelii yoelii 17XNL,352914,TRUE,PlasmoDB,Keith Hughitt <khughitt@umd.edu>,Genome wide annotations for Plasmodium yoelii yoelii 17XNL,PlasmoDB 28 annotations for Plasmodium yoelii yoelii 17XNL,OrgDb,SQLiteFile,PlasmoDB-28_Pyoeliiyoelii17XNL.rda
