BiocVersion,Genome,NumGenes,NumOrthologs,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,Tags,BsgenomePkg,GrangesPkg,OrganismdbiPkg,OrgdbPkg,TxdbPkg,Strain,Taxon,TaxonUnmodified,Title,Description,RDataClass,DispatchClass,ResourceName,RDataPath
3.9,AmoebaDB-42_AspIncertaesedis,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-42/AspIncertaesedis/gff/data/AmoebaDB-42_AspIncertaesedis.gff,42,Acanthamoeba sp.,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Acanthamoeba.sp.Incertae.sedis.v42,GRanges.Acanthamoeba.sp.Incertae.sedis.v42.rda,amoebadb.Acanthamoeba.sp.Incertae.sedis.v42,org.Asp.Incertae.sedis.v42.eg.db,TxDb.Acanthamoeba.sp.Incertae.sedis.AmoebaDB.v42,Incertae.sedis,Acanthamoeba sp Incertae sedis,Acanthamoeba sp Incertae sedis,Transcript information for Acanthamoeba sp Incertae sedis,AmoebaDB 42 transcript information for Acanthamoeba sp Incertae sedis,GRanges,GRanges,GRanges.Acanthamoeba.sp.Incertae.sedis.v42.rda,EuPathDB/GRanges/3.9/GRanges.Acanthamoeba.sp.Incertae.sedis.v42.rda
3.9,AmoebaDB-42_AspT4b-type,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-42/AspT4b-type/gff/data/AmoebaDB-42_AspT4b-type.gff,42,Acanthamoeba sp.,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Acanthamoeba.sp.T4b.type.v42,GRanges.Acanthamoeba.sp.T4b.type.v42.rda,amoebadb.Acanthamoeba.sp.T4b.type.v42,org.Asp.T4b.type.v42.eg.db,TxDb.Acanthamoeba.sp.T4b.type.AmoebaDB.v42,T4b.type,Acanthamoeba sp T4b type,Acanthamoeba sp T4b-type,Transcript information for Acanthamoeba sp T4b type,AmoebaDB 42 transcript information for Acanthamoeba sp T4b type,GRanges,GRanges,GRanges.Acanthamoeba.sp.T4b.type.v42.rda,EuPathDB/GRanges/3.9/GRanges.Acanthamoeba.sp.T4b.type.v42.rda
3.9,AmoebaDB-42_AtriangularisSH621,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-42/AtriangularisSH621/gff/data/AmoebaDB-42_AtriangularisSH621.gff,42,Acanthamoeba triangularis,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Acanthamoeba.triangularis.SH621.v42,GRanges.Acanthamoeba.triangularis.SH621.v42.rda,amoebadb.Acanthamoeba.triangularis.SH621.v42,org.Atriangularis.SH621.v42.eg.db,TxDb.Acanthamoeba.triangularis.SH621.AmoebaDB.v42,SH621,Acanthamoeba triangularis SH621,Acanthamoeba triangularis SH621,Transcript information for Acanthamoeba triangularis SH621,AmoebaDB 42 transcript information for Acanthamoeba triangularis SH621,GRanges,GRanges,GRanges.Acanthamoeba.triangularis.SH621.v42.rda,EuPathDB/GRanges/3.9/GRanges.Acanthamoeba.triangularis.SH621.v42.rda
3.9,AmoebaDB-42_EhistolyticaHM1CA,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-42/EhistolyticaHM1CA/gff/data/AmoebaDB-42_EhistolyticaHM1CA.gff,42,Entamoeba histolytica,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.histolytica.HM.1CA.v42,GRanges.Entamoeba.histolytica.HM.1CA.v42.rda,amoebadb.Entamoeba.histolytica.HM.1CA.v42,org.Ehistolytica.HM.1CA.v42.eg.db,TxDb.Entamoeba.histolytica.HM.1CA.AmoebaDB.v42,HM.1CA,Entamoeba histolytica HM 1CA,Entamoeba histolytica HM-1:CA,Transcript information for Entamoeba histolytica HM 1CA,AmoebaDB 42 transcript information for Entamoeba histolytica HM 1CA,GRanges,GRanges,GRanges.Entamoeba.histolytica.HM.1CA.v42.rda,EuPathDB/GRanges/3.9/GRanges.Entamoeba.histolytica.HM.1CA.v42.rda
3.9,AmoebaDB-42_EhistolyticaRahman,NA,NA,GFF,http://AmoebaDB.org/common/downloads/release-42/EhistolyticaRahman/gff/data/AmoebaDB-42_EhistolyticaRahman.gff,42,Entamoeba histolytica,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.histolytica.Rahman.v42,GRanges.Entamoeba.histolytica.Rahman.v42.rda,amoebadb.Entamoeba.histolytica.Rahman.v42,org.Ehistolytica.Rahman.v42.eg.db,TxDb.Entamoeba.histolytica.Rahman.AmoebaDB.v42,Rahman,Entamoeba histolytica Rahman,Entamoeba histolytica Rahman,Transcript information for Entamoeba histolytica Rahman,AmoebaDB 42 transcript information for Entamoeba histolytica Rahman,GRanges,GRanges,GRanges.Entamoeba.histolytica.Rahman.v42.rda,EuPathDB/GRanges/3.9/GRanges.Entamoeba.histolytica.Rahman.v42.rda
3.9,AmoebaDB-42_EmoshkovskiiLaredo,12518,12165,GFF,http://AmoebaDB.org/common/downloads/release-42/EmoshkovskiiLaredo/gff/data/AmoebaDB-42_EmoshkovskiiLaredo.gff,42,Entamoeba moshkovskii,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Entamoeba.moshkovskii.Laredo.v42,GRanges.Entamoeba.moshkovskii.Laredo.v42.rda,amoebadb.Entamoeba.moshkovskii.Laredo.v42,org.Emoshkovskii.Laredo.v42.eg.db,TxDb.Entamoeba.moshkovskii.Laredo.AmoebaDB.v42,Laredo,Entamoeba moshkovskii Laredo,Entamoeba moshkovskii Laredo,Transcript information for Entamoeba moshkovskii Laredo,AmoebaDB 42 transcript information for Entamoeba moshkovskii Laredo,GRanges,GRanges,GRanges.Entamoeba.moshkovskii.Laredo.v42.rda,EuPathDB/GRanges/3.9/GRanges.Entamoeba.moshkovskii.Laredo.v42.rda
3.9,AmoebaDB-42_NfowleriATCC30863,13428,8753,GFF,http://AmoebaDB.org/common/downloads/release-42/NfowleriATCC30863/gff/data/AmoebaDB-42_NfowleriATCC30863.gff,42,Naegleria fowleri,NA,TRUE,AmoebaDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Amoeba,BSGenome.Naegleria.fowleri.ATCC.30863.v42,GRanges.Naegleria.fowleri.ATCC.30863.v42.rda,amoebadb.Naegleria.fowleri.ATCC.30863.v42,org.Nfowleri.ATCC.30863.v42.eg.db,TxDb.Naegleria.fowleri.ATCC.30863.AmoebaDB.v42,ATCC.30863,Naegleria fowleri ATCC 30863,Naegleria fowleri ATCC 30863,Transcript information for Naegleria fowleri ATCC 30863,AmoebaDB 42 transcript information for Naegleria fowleri ATCC 30863,GRanges,GRanges,GRanges.Naegleria.fowleri.ATCC.30863.v42.rda,EuPathDB/GRanges/3.9/GRanges.Naegleria.fowleri.ATCC.30863.v42.rda
3.9,CryptoDB-42_Candersoni30847,3948,3861,GFF,http://CryptoDB.org/common/downloads/release-42/Candersoni30847/gff/data/CryptoDB-42_Candersoni30847.gff,42,Cryptosporidium andersoni,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.andersoni.isolate.30847.v42,GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,cryptodb.Cryptosporidium.andersoni.isolate.30847.v42,org.Candersoni.isolate.30847.v42.eg.db,TxDb.Cryptosporidium.andersoni.isolate.30847.CryptoDB.v42,isolate.30847,Cryptosporidium andersoni isolate 30847,Cryptosporidium andersoni isolate 30847,Transcript information for Cryptosporidium andersoni isolate 30847,CryptoDB 42 transcript information for Cryptosporidium andersoni isolate 30847,GRanges,GRanges,GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda
3.9,CryptoDB-42_CbaileyiTAMU-09Q1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/CbaileyiTAMU-09Q1/gff/data/CryptoDB-42_CbaileyiTAMU-09Q1.gff,42,Cryptosporidium baileyi,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.baileyi.TAMU.09Q1.v42,GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda,cryptodb.Cryptosporidium.baileyi.TAMU.09Q1.v42,org.Cbaileyi.TAMU.09Q1.v42.eg.db,TxDb.Cryptosporidium.baileyi.TAMU.09Q1.CryptoDB.v42,TAMU.09Q1,Cryptosporidium baileyi TAMU 09Q1,Cryptosporidium baileyi TAMU-09Q1,Transcript information for Cryptosporidium baileyi TAMU 09Q1,CryptoDB 42 transcript information for Cryptosporidium baileyi TAMU 09Q1,GRanges,GRanges,GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda
3.9,CryptoDB-42_Chominis37999,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/Chominis37999/gff/data/CryptoDB-42_Chominis37999.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.37999.v42,GRanges.Cryptosporidium.hominis.37999.v42.rda,cryptodb.Cryptosporidium.hominis.37999.v42,org.Chominis.37999.v42.eg.db,TxDb.Cryptosporidium.hominis.37999.CryptoDB.v42,37999,Cryptosporidium hominis 37999,Cryptosporidium hominis 37999,Transcript information for Cryptosporidium hominis 37999,CryptoDB 42 transcript information for Cryptosporidium hominis 37999,GRanges,GRanges,GRanges.Cryptosporidium.hominis.37999.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.37999.v42.rda
3.9,CryptoDB-42_ChominisUKH1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisUKH1/gff/data/CryptoDB-42_ChominisUKH1.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UKH1.v42,GRanges.Cryptosporidium.hominis.UKH1.v42.rda,cryptodb.Cryptosporidium.hominis.UKH1.v42,org.Chominis.UKH1.v42.eg.db,TxDb.Cryptosporidium.hominis.UKH1.CryptoDB.v42,UKH1,Cryptosporidium hominis UKH1,Cryptosporidium hominis UKH1,Transcript information for Cryptosporidium hominis UKH1,CryptoDB 42 transcript information for Cryptosporidium hominis UKH1,GRanges,GRanges,GRanges.Cryptosporidium.hominis.UKH1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.UKH1.v42.rda
3.9,CryptoDB-42_ChominisUdeA01,3863,3809,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisUdeA01/gff/data/CryptoDB-42_ChominisUdeA01.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UdeA01.v42,GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,cryptodb.Cryptosporidium.hominis.UdeA01.v42,org.Chominis.UdeA01.v42.eg.db,TxDb.Cryptosporidium.hominis.UdeA01.CryptoDB.v42,UdeA01,Cryptosporidium hominis UdeA01,Cryptosporidium hominis UdeA01,Transcript information for Cryptosporidium hominis UdeA01,CryptoDB 42 transcript information for Cryptosporidium hominis UdeA01,GRanges,GRanges,GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.UdeA01.v42.rda
3.9,CryptoDB-42_Chominis30976,3994,3932,GFF,http://CryptoDB.org/common/downloads/release-42/Chominis30976/gff/data/CryptoDB-42_Chominis30976.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.30976.v42,GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.30976.v42,org.Chominis.isolate.30976.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.30976.CryptoDB.v42,isolate.30976,Cryptosporidium hominis isolate 30976,Cryptosporidium hominis isolate 30976,Transcript information for Cryptosporidium hominis isolate 30976,CryptoDB 42 transcript information for Cryptosporidium hominis isolate 30976,GRanges,GRanges,GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda
3.9,CryptoDB-42_ChominisTU502_2012,3797,3741,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisTU502_2012/gff/data/CryptoDB-42_ChominisTU502_2012.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.TU502.2012.v42,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v42,org.Chominis.isolate.TU502.2012.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.TU502.2012.CryptoDB.v42,isolate.TU502.2012,Cryptosporidium hominis isolate TU502 2012,Cryptosporidium hominis isolate TU502_2012,Transcript information for Cryptosporidium hominis isolate TU502 2012,CryptoDB 42 transcript information for Cryptosporidium hominis isolate TU502 2012,GRanges,GRanges,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda
3.9,CryptoDB-42_CmeleagridisUKMEL1,3806,3742,GFF,http://CryptoDB.org/common/downloads/release-42/CmeleagridisUKMEL1/gff/data/CryptoDB-42_CmeleagridisUKMEL1.gff,42,Cryptosporidium meleagridis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.meleagridis.UKMEL1.v42,GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,cryptodb.Cryptosporidium.meleagridis.UKMEL1.v42,org.Cmeleagridis.UKMEL1.v42.eg.db,TxDb.Cryptosporidium.meleagridis.UKMEL1.CryptoDB.v42,strain.UKMEL1,Cryptosporidium meleagridis UKMEL1,Cryptosporidium meleagridis strain UKMEL1,Transcript information for Cryptosporidium meleagridis UKMEL1,CryptoDB 42 transcript information for Cryptosporidium meleagridis UKMEL1,GRanges,GRanges,GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda
3.9,CryptoDB-42_CtyzzeriUGA55,4038,3948,GFF,http://CryptoDB.org/common/downloads/release-42/CtyzzeriUGA55/gff/data/CryptoDB-42_CtyzzeriUGA55.gff,42,Cryptosporidium tyzzeri,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.tyzzeri.isolate.UGA55.v42,GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v42.rda,cryptodb.Cryptosporidium.tyzzeri.isolate.UGA55.v42,org.Ctyzzeri.isolate.UGA55.v42.eg.db,TxDb.Cryptosporidium.tyzzeri.isolate.UGA55.CryptoDB.v42,isolate.UGA55,Cryptosporidium tyzzeri isolate UGA55,Cryptosporidium tyzzeri isolate UGA55,Transcript information for Cryptosporidium tyzzeri isolate UGA55,CryptoDB 42 transcript information for Cryptosporidium tyzzeri isolate UGA55,GRanges,GRanges,GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.tyzzeri.isolate.UGA55.v42.rda
3.9,CryptoDB-42_Cubiquitum39726,3811,3735,GFF,http://CryptoDB.org/common/downloads/release-42/Cubiquitum39726/gff/data/CryptoDB-42_Cubiquitum39726.gff,42,Cryptosporidium ubiquitum,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.ubiquitum.isolate.39726.v42,GRanges.Cryptosporidium.ubiquitum.isolate.39726.v42.rda,cryptodb.Cryptosporidium.ubiquitum.isolate.39726.v42,org.Cubiquitum.isolate.39726.v42.eg.db,TxDb.Cryptosporidium.ubiquitum.isolate.39726.CryptoDB.v42,isolate.39726,Cryptosporidium ubiquitum isolate 39726,Cryptosporidium ubiquitum isolate 39726,Transcript information for Cryptosporidium ubiquitum isolate 39726,CryptoDB 42 transcript information for Cryptosporidium ubiquitum isolate 39726,GRanges,GRanges,GRanges.Cryptosporidium.ubiquitum.isolate.39726.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.ubiquitum.isolate.39726.v42.rda
3.9,CryptoDB-42_GniphandrodesUnknown,6606,4197,GFF,http://CryptoDB.org/common/downloads/release-42/GniphandrodesUnknown/gff/data/CryptoDB-42_GniphandrodesUnknown.gff,42,Gregarina niphandrodes,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Gregarina.niphandrodes.Unknown.strain.v42,GRanges.Gregarina.niphandrodes.Unknown.strain.v42.rda,cryptodb.Gregarina.niphandrodes.Unknown.strain.v42,org.Gniphandrodes.Unknown.strain.v42.eg.db,TxDb.Gregarina.niphandrodes.Unknown.strain.CryptoDB.v42,Unknown.strain,Gregarina niphandrodes Unknown strain,Gregarina niphandrodes Unknown strain,Transcript information for Gregarina niphandrodes Unknown strain,CryptoDB 42 transcript information for Gregarina niphandrodes Unknown strain,GRanges,GRanges,GRanges.Gregarina.niphandrodes.Unknown.strain.v42.rda,EuPathDB/GRanges/3.9/GRanges.Gregarina.niphandrodes.Unknown.strain.v42.rda
3.9,CryptoDB-42_Candersoni30847,3948,3861,GFF,http://CryptoDB.org/common/downloads/release-42/Candersoni30847/gff/data/CryptoDB-42_Candersoni30847.gff,42,Cryptosporidium andersoni,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.andersoni.isolate.30847.v42,GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,cryptodb.Cryptosporidium.andersoni.isolate.30847.v42,org.Candersoni.isolate.30847.v42.eg.db,TxDb.Cryptosporidium.andersoni.isolate.30847.CryptoDB.v42,isolate.30847,Cryptosporidium andersoni isolate 30847,Cryptosporidium andersoni isolate 30847,Transcript information for Cryptosporidium andersoni isolate 30847,CryptoDB 42 transcript information for Cryptosporidium andersoni isolate 30847,GRanges,GRanges,GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.andersoni.isolate.30847.v42.rda
3.9,CryptoDB-42_CbaileyiTAMU-09Q1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/CbaileyiTAMU-09Q1/gff/data/CryptoDB-42_CbaileyiTAMU-09Q1.gff,42,Cryptosporidium baileyi,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.baileyi.TAMU.09Q1.v42,GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda,cryptodb.Cryptosporidium.baileyi.TAMU.09Q1.v42,org.Cbaileyi.TAMU.09Q1.v42.eg.db,TxDb.Cryptosporidium.baileyi.TAMU.09Q1.CryptoDB.v42,TAMU.09Q1,Cryptosporidium baileyi TAMU 09Q1,Cryptosporidium baileyi TAMU-09Q1,Transcript information for Cryptosporidium baileyi TAMU 09Q1,CryptoDB 42 transcript information for Cryptosporidium baileyi TAMU 09Q1,GRanges,GRanges,GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.baileyi.TAMU.09Q1.v42.rda
3.9,CryptoDB-42_Chominis37999,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/Chominis37999/gff/data/CryptoDB-42_Chominis37999.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.37999.v42,GRanges.Cryptosporidium.hominis.37999.v42.rda,cryptodb.Cryptosporidium.hominis.37999.v42,org.Chominis.37999.v42.eg.db,TxDb.Cryptosporidium.hominis.37999.CryptoDB.v42,37999,Cryptosporidium hominis 37999,Cryptosporidium hominis 37999,Transcript information for Cryptosporidium hominis 37999,CryptoDB 42 transcript information for Cryptosporidium hominis 37999,GRanges,GRanges,GRanges.Cryptosporidium.hominis.37999.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.37999.v42.rda
3.9,CryptoDB-42_ChominisUKH1,NA,NA,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisUKH1/gff/data/CryptoDB-42_ChominisUKH1.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UKH1.v42,GRanges.Cryptosporidium.hominis.UKH1.v42.rda,cryptodb.Cryptosporidium.hominis.UKH1.v42,org.Chominis.UKH1.v42.eg.db,TxDb.Cryptosporidium.hominis.UKH1.CryptoDB.v42,UKH1,Cryptosporidium hominis UKH1,Cryptosporidium hominis UKH1,Transcript information for Cryptosporidium hominis UKH1,CryptoDB 42 transcript information for Cryptosporidium hominis UKH1,GRanges,GRanges,GRanges.Cryptosporidium.hominis.UKH1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.UKH1.v42.rda
3.9,CryptoDB-42_ChominisUdeA01,3863,3809,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisUdeA01/gff/data/CryptoDB-42_ChominisUdeA01.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.UdeA01.v42,GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,cryptodb.Cryptosporidium.hominis.UdeA01.v42,org.Chominis.UdeA01.v42.eg.db,TxDb.Cryptosporidium.hominis.UdeA01.CryptoDB.v42,UdeA01,Cryptosporidium hominis UdeA01,Cryptosporidium hominis UdeA01,Transcript information for Cryptosporidium hominis UdeA01,CryptoDB 42 transcript information for Cryptosporidium hominis UdeA01,GRanges,GRanges,GRanges.Cryptosporidium.hominis.UdeA01.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.UdeA01.v42.rda
3.9,CryptoDB-42_Chominis30976,3994,3932,GFF,http://CryptoDB.org/common/downloads/release-42/Chominis30976/gff/data/CryptoDB-42_Chominis30976.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.30976.v42,GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.30976.v42,org.Chominis.isolate.30976.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.30976.CryptoDB.v42,isolate.30976,Cryptosporidium hominis isolate 30976,Cryptosporidium hominis isolate 30976,Transcript information for Cryptosporidium hominis isolate 30976,CryptoDB 42 transcript information for Cryptosporidium hominis isolate 30976,GRanges,GRanges,GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.isolate.30976.v42.rda
3.9,CryptoDB-42_ChominisTU502_2012,3797,3741,GFF,http://CryptoDB.org/common/downloads/release-42/ChominisTU502_2012/gff/data/CryptoDB-42_ChominisTU502_2012.gff,42,Cryptosporidium hominis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.hominis.isolate.TU502.2012.v42,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,cryptodb.Cryptosporidium.hominis.isolate.TU502.2012.v42,org.Chominis.isolate.TU502.2012.v42.eg.db,TxDb.Cryptosporidium.hominis.isolate.TU502.2012.CryptoDB.v42,isolate.TU502.2012,Cryptosporidium hominis isolate TU502 2012,Cryptosporidium hominis isolate TU502_2012,Transcript information for Cryptosporidium hominis isolate TU502 2012,CryptoDB 42 transcript information for Cryptosporidium hominis isolate TU502 2012,GRanges,GRanges,GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.hominis.isolate.TU502.2012.v42.rda
3.9,CryptoDB-42_CmeleagridisUKMEL1,3806,3742,GFF,http://CryptoDB.org/common/downloads/release-42/CmeleagridisUKMEL1/gff/data/CryptoDB-42_CmeleagridisUKMEL1.gff,42,Cryptosporidium meleagridis,NA,TRUE,CryptoDB,Keith Hughitt <khughitt@umd.edu>,Annotation:EuPathDB:Eukaryote:Pathogen:Parasite:Cryptosporidium,BSGenome.Cryptosporidium.meleagridis.UKMEL1.v42,GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,cryptodb.Cryptosporidium.meleagridis.UKMEL1.v42,org.Cmeleagridis.UKMEL1.v42.eg.db,TxDb.Cryptosporidium.meleagridis.UKMEL1.CryptoDB.v42,strain.UKMEL1,Cryptosporidium meleagridis UKMEL1,Cryptosporidium meleagridis strain UKMEL1,Transcript information for Cryptosporidium meleagridis UKMEL1,CryptoDB 42 transcript information for Cryptosporidium meleagridis UKMEL1,GRanges,GRanges,GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda,EuPathDB/GRanges/3.9/GRanges.Cryptosporidium.meleagridis.UKMEL1.v42.rda
